,Grievance,label,encoding
415,I have concerns about the lack of initiatives to promote awareness about the importance of inclusive and diverse perspectives in school curricula.,education_ministry,"[-1.27295032e-01  4.03032333e-01 -2.12396905e-01  3.96543115e-01
  2.36249253e-01 -1.14083357e-01 -3.73144507e-01 -1.85391918e-01
 -7.26477355e-02  3.31614822e-01 -5.43721855e-01 -3.30370396e-01
  2.02043250e-01 -2.10369095e-01 -9.43162944e-03 -1.89617828e-01
  1.60764623e-02  1.76008642e-01 -4.91094559e-01  1.11333005e-01
 -4.29692060e-01 -1.62396818e-01  1.62382007e-01 -2.14859188e-01
 -3.46624821e-01  1.71720982e-04  2.29256570e-01 -2.16907367e-01
 -5.67716897e-01  1.40323371e-01 -3.43964756e-01  3.34378272e-01
 -7.74163678e-02  1.55595362e-01 -2.31691767e-02  5.18434495e-02
  1.09830908e-01  1.72423616e-01 -5.76043665e-01  1.12478375e-01
 -4.29630399e-01 -1.00944810e-01 -7.41557106e-02  2.53195483e-02
 -2.63992697e-01 -1.47590578e-01  2.48203814e-01  1.75833270e-01
 -2.32537508e-01 -5.80130100e-01 -9.62065458e-02 -3.05008180e-02
 -3.94053936e-01  4.87557292e-01  1.70294538e-01 -1.40824509e+00
  6.88999116e-01 -4.54652339e-01  1.10984993e+00 -1.36792377e-01
 -2.43681446e-01  3.78674984e-01 -1.16128564e-01 -2.71233201e-01
  5.74554980e-01 -3.01028509e-03 -9.31305587e-02 -2.26976737e-01
  7.55639076e-01 -2.57629097e-01  4.78449047e-01 -4.07827161e-02
  5.15863299e-03 -3.64986986e-01  8.22000057e-02  1.96308196e-01
 -6.72928989e-02  5.04172780e-02 -5.53746998e-01 -3.49007159e-01
 -6.61279038e-02  2.65806645e-01  6.73199669e-02  2.89794989e-02
 -1.04932308e+00  1.28679186e-01 -3.07833642e-01 -1.94269046e-02
 -4.00888175e-01 -2.41476923e-01 -1.94290832e-01 -4.51852717e-02
 -1.55393511e-01  4.82230932e-02 -2.68808424e-01  1.25735819e-01
 -3.60385925e-01 -5.78738153e-01  5.91111720e-01  5.74891806e-01]"
416,"The inadequate measures to address the issue of insufficient resources and support for students with diverse learning abilities, hindering their academic progress and personal development.",education_ministry,"[-0.0973532   0.34856474  0.01910982  0.28063786 -0.0277375  -0.22500232
 -0.32444155 -0.07644738  0.12028839  0.21967405 -0.1707534  -0.22262716
  0.08943257 -0.30364585 -0.19678776 -0.24637914  0.08393512  0.18657117
 -0.439738    0.1438945  -0.35585415 -0.38498977  0.24023232 -0.14865233
 -0.3160263  -0.1547432  -0.05379037 -0.25901046 -0.17024681  0.09790676
 -0.21325883  0.30136892 -0.1859782   0.03845519 -0.07417355  0.03141088
  0.00805101  0.22193706 -0.36127236  0.24490207 -0.49078584 -0.19302246
  0.01220651 -0.03166625 -0.1633452  -0.1858386   0.17548855 -0.02827562
 -0.17481846 -0.5658094   0.1527628   0.02478069 -0.02139819  0.8001631
  0.25315607 -1.5058264   0.4870289  -0.5679995   1.3743968  -0.01549738
 -0.28913975  0.16931519 -0.23324803 -0.09945416  0.701682   -0.06843438
  0.15463698  0.050901    0.66768706 -0.17215508  0.30236956 -0.0888195
  0.03730407 -0.3908952   0.19678712  0.2528274  -0.29929933  0.118816
 -0.54890203 -0.15735619  0.35853073  0.23528855 -0.1637674  -0.21155556
 -1.452997    0.09623231  0.16169281  0.04443495 -0.3250799  -0.29915822
 -0.11182325 -0.06793824 -0.00196675  0.06493276 -0.1967204   0.14805806
 -0.20559217 -0.5212959   0.5551878   0.31284225]"
417,There is a need for better measures to address the challenges faced by schools in implementing effective measures to prevent and address instances of bullying and harassment based on sexual orientation or gender identity.,education_ministry,"[ 4.14651644e-04  2.13853434e-01  1.03431419e-01  1.39791921e-01
 -2.53934830e-01  2.45250419e-01 -3.49072218e-01 -4.41775024e-02
  3.29248905e-02  2.82959163e-01 -2.75241494e-01 -2.40551084e-01
 -5.06880274e-03 -1.28681613e-02  2.16570735e-01 -8.03703144e-02
  1.54427558e-01  2.57316589e-01 -5.11023343e-01 -1.05551697e-01
 -2.51436494e-02 -4.12926614e-01  9.79051646e-03 -5.05971024e-03
 -1.09736644e-01 -3.94601449e-02 -9.18728113e-03 -5.14578283e-01
 -1.99782193e-01  7.06444681e-03  1.33524597e-01  4.60871130e-01
  1.66149408e-01  3.89504880e-02  2.60928988e-01 -7.99519047e-02
  4.82399009e-05 -1.13281265e-01 -9.86792147e-02  1.94441631e-01
 -4.94000256e-01 -1.92939401e-01  5.41945472e-02 -1.44347534e-01
 -3.52542698e-01 -2.63601951e-02  2.03501612e-01 -1.02956392e-01
 -3.44588906e-01 -6.38535857e-01  1.97439820e-01 -7.74667710e-02
 -2.03652292e-01  9.46731389e-01  1.18445694e-01 -1.64785194e+00
  2.86815912e-01 -4.22169596e-01  1.38347554e+00  7.77719468e-02
 -1.91472694e-01  1.34062499e-01 -2.15710685e-01 -2.70174235e-01
  7.83065379e-01 -8.59869868e-02  2.76357502e-01 -2.01663543e-02
  2.55555600e-01 -5.95697984e-02  1.69054475e-02 -2.15656906e-01
 -2.13000268e-01 -2.68194020e-01  2.38511726e-01  3.65140513e-02
 -2.11852595e-01 -3.80049869e-02 -6.09789670e-01 -1.32492632e-01
  1.91935912e-01 -1.77550092e-01 -1.95507661e-01 -1.04828581e-01
 -1.30562949e+00 -3.33734080e-02  1.82779804e-01  9.86234993e-02
 -7.69716278e-02 -2.88344055e-01 -2.07346171e-01  4.90383543e-02
 -1.49364294e-02  7.80705139e-02  4.48418632e-02  1.94688477e-02
 -9.51793492e-02 -3.11338603e-01  5.36342502e-01  1.62428394e-01]"
418,I am dissatisfied with the limited availability of educational programs that promote awareness about cultural diversity and respect for different backgrounds and traditions.,education_ministry,"[ 0.04969424  0.32851407 -0.04645085  0.22637954  0.20289387 -0.06732961
 -0.3658627  -0.05333224 -0.20872246  0.31574982 -0.548304   -0.29645002
  0.258832   -0.2747316   0.02610154 -0.12909268  0.3451617   0.12759139
 -0.48317388  0.24220198 -0.3907016  -0.20268716  0.08393992 -0.19026423
 -0.12093207 -0.06597046  0.14905076 -0.30587232 -0.22442433 -0.09194308
 -0.32299995  0.41545433 -0.1297947   0.23133516  0.11637746 -0.0291873
  0.07641493  0.20977531 -0.5774192  -0.09003446 -0.2506964  -0.30686086
 -0.1773877   0.06882246 -0.16552275 -0.3363462   0.04441361 -0.01349638
 -0.2719808  -0.6108541   0.14610443  0.03929681 -0.3001488   0.61448693
  0.2824929  -1.3400176   0.4083101  -0.39096737  1.4636232   0.11240831
 -0.04958499  0.38973618 -0.08763539 -0.24008368  0.73459375  0.05443547
  0.00684477 -0.33873388  0.6836577  -0.1176567   0.27481046 -0.09626
  0.21596877 -0.18433617  0.17099078  0.13059446 -0.19522722 -0.18955344
 -0.4871011  -0.10870655 -0.04172316 -0.01684407  0.153092    0.00350871
 -1.1083239   0.37307885 -0.36275607 -0.1159277  -0.24582204 -0.06429769
 -0.16899323 -0.06367623 -0.04071547 -0.11164438 -0.29383567 -0.08943153
 -0.36195454 -0.5912659   0.47534     0.51899153]"
419,"The absence of measures to address the issue of inadequate facilities and support for students with mental health challenges, hindering their access to quality education and overall well-being.",education_ministry,"[-3.31882387e-02  2.95854539e-01  7.54588321e-02  1.74091160e-01
 -7.13110790e-02 -1.90829366e-01 -3.05641681e-01  4.73224856e-02
  6.65918365e-03  1.79462641e-01 -1.39082730e-01 -1.95574984e-01
  1.62678808e-02 -1.69351712e-01 -2.70328205e-02 -2.18037054e-01
  2.28817984e-01  1.09685235e-01 -4.45280492e-01  7.99891651e-02
 -2.69697219e-01 -2.30977789e-01  2.89242506e-01 -5.69783971e-02
 -2.90116847e-01 -1.45197704e-01  2.28508245e-02 -4.97083426e-01
 -3.22787434e-01  6.71743974e-02 -2.92342994e-02  3.50219488e-01
 -5.99882938e-02  1.75610870e-01 -7.43008777e-02  1.65955469e-01
 -9.24702734e-02  3.24773550e-01 -4.30450082e-01  2.37834901e-01
 -3.16188812e-01 -2.19424635e-01  8.74479413e-02 -1.52897894e-01
  6.01508208e-02 -6.09581061e-02  2.42613152e-01 -1.12186417e-01
 -1.88173652e-01 -6.23242199e-01  2.64972538e-01 -9.98411104e-02
 -2.24100649e-01  8.52290630e-01  2.60107219e-01 -1.76565766e+00
  4.72591460e-01 -5.01535475e-01  1.54110301e+00  4.39337157e-02
 -2.57394373e-01  1.40647322e-03 -8.30510780e-02 -7.68635422e-02
  6.38964057e-01  9.18606371e-02  1.44434839e-01  1.36911795e-02
  5.33026457e-01 -1.27916217e-01  1.50533721e-01 -9.23238173e-02
 -1.12239458e-02 -1.87150836e-01  3.22651744e-01  2.89766788e-01
 -1.44866928e-01  1.66528240e-01 -5.67156792e-01 -3.29315841e-01
  4.28575218e-01 -5.65331569e-03 -1.86060935e-01 -6.54327571e-02
 -1.59941757e+00  4.79648262e-02  1.33532763e-01  8.84517580e-02
 -2.53932953e-01 -1.90211222e-01 -1.01448819e-02 -1.77478775e-01
 -4.46667075e-02  1.07074767e-01 -2.54817009e-01  2.31204644e-01
  7.84618855e-02 -3.53820205e-01  6.69350624e-01  1.62307888e-01]"
420,There is a need for better measures to address the challenges faced by schools in implementing effective measures to prevent and address instances of bullying and harassment based on physical appearance or disability.,education_ministry,"[-1.29560366e-01  2.25644112e-01  8.89088511e-02  9.90719572e-02
 -2.36277729e-01  1.70255780e-01 -3.27701867e-01 -3.17242113e-03
 -8.89401063e-02  1.89263344e-01 -2.04250380e-01 -3.30085993e-01
 -3.75471562e-02 -8.90904441e-02  1.80069208e-01 -2.81824321e-02
  1.65294260e-01  2.74372846e-01 -4.66377765e-01 -5.73422536e-02
 -6.85999990e-02 -3.17472398e-01 -6.94562696e-05 -2.89957486e-02
 -2.99388394e-02  2.01580077e-02 -1.07777670e-01 -5.05636632e-01
 -1.52238786e-01 -9.82447714e-03  1.37438744e-01  4.13961709e-01
  1.32334784e-01  7.18680918e-02  1.40782326e-01  4.56077866e-02
 -1.14592277e-01 -8.75923857e-02 -1.41708657e-01  1.66256309e-01
 -4.16779429e-01 -1.49717301e-01  1.26660049e-01 -1.99682683e-01
 -2.25835979e-01  6.43665865e-02  2.56359637e-01 -1.79078087e-01
 -2.97584474e-01 -6.60825074e-01  1.49071887e-01 -1.68679118e-01
 -4.82277162e-02  8.93710494e-01  1.78089097e-01 -1.71429098e+00
  2.93911815e-01 -4.45304513e-01  1.35977101e+00  1.04580998e-01
 -1.83793873e-01  1.62350520e-01 -2.86367267e-01 -1.89222664e-01
  7.08869338e-01 -1.03897572e-01  1.43036723e-01  4.11052480e-02
  1.94425881e-01 -1.48368955e-01  1.62052643e-02 -2.06917986e-01
 -1.85564473e-01 -2.02201009e-01  2.77884722e-01  7.46279508e-02
 -1.45827040e-01  1.27694635e-02 -5.35345197e-01 -8.07705671e-02
  3.82168829e-01 -2.13292003e-01 -2.71479338e-01 -1.86104596e-01
 -1.35353470e+00 -2.36742143e-02  2.12710306e-01  1.09290741e-01
 -1.69149086e-01 -2.09210560e-01 -1.13629967e-01 -3.51366699e-02
 -2.23799292e-02  1.47257075e-01 -2.68183574e-02  6.69693127e-02
  8.58840183e-04 -2.53718287e-01  6.45308971e-01  7.18210936e-02]"
421,I have concerns about the lack of initiatives to promote awareness about the importance of inclusive and diverse perspectives in school curricula.,education_ministry,"[-1.27295032e-01  4.03032333e-01 -2.12396905e-01  3.96543115e-01
  2.36249253e-01 -1.14083357e-01 -3.73144507e-01 -1.85391918e-01
 -7.26477355e-02  3.31614822e-01 -5.43721855e-01 -3.30370396e-01
  2.02043250e-01 -2.10369095e-01 -9.43162944e-03 -1.89617828e-01
  1.60764623e-02  1.76008642e-01 -4.91094559e-01  1.11333005e-01
 -4.29692060e-01 -1.62396818e-01  1.62382007e-01 -2.14859188e-01
 -3.46624821e-01  1.71720982e-04  2.29256570e-01 -2.16907367e-01
 -5.67716897e-01  1.40323371e-01 -3.43964756e-01  3.34378272e-01
 -7.74163678e-02  1.55595362e-01 -2.31691767e-02  5.18434495e-02
  1.09830908e-01  1.72423616e-01 -5.76043665e-01  1.12478375e-01
 -4.29630399e-01 -1.00944810e-01 -7.41557106e-02  2.53195483e-02
 -2.63992697e-01 -1.47590578e-01  2.48203814e-01  1.75833270e-01
 -2.32537508e-01 -5.80130100e-01 -9.62065458e-02 -3.05008180e-02
 -3.94053936e-01  4.87557292e-01  1.70294538e-01 -1.40824509e+00
  6.88999116e-01 -4.54652339e-01  1.10984993e+00 -1.36792377e-01
 -2.43681446e-01  3.78674984e-01 -1.16128564e-01 -2.71233201e-01
  5.74554980e-01 -3.01028509e-03 -9.31305587e-02 -2.26976737e-01
  7.55639076e-01 -2.57629097e-01  4.78449047e-01 -4.07827161e-02
  5.15863299e-03 -3.64986986e-01  8.22000057e-02  1.96308196e-01
 -6.72928989e-02  5.04172780e-02 -5.53746998e-01 -3.49007159e-01
 -6.61279038e-02  2.65806645e-01  6.73199669e-02  2.89794989e-02
 -1.04932308e+00  1.28679186e-01 -3.07833642e-01 -1.94269046e-02
 -4.00888175e-01 -2.41476923e-01 -1.94290832e-01 -4.51852717e-02
 -1.55393511e-01  4.82230932e-02 -2.68808424e-01  1.25735819e-01
 -3.60385925e-01 -5.78738153e-01  5.91111720e-01  5.74891806e-01]"
422,"The inadequate measures to address the issue of insufficient resources and support for students with diverse learning abilities, hindering their academic progress and personal development.",education_ministry,"[-0.0973532   0.34856474  0.01910982  0.28063786 -0.0277375  -0.22500232
 -0.32444155 -0.07644738  0.12028839  0.21967405 -0.1707534  -0.22262716
  0.08943257 -0.30364585 -0.19678776 -0.24637914  0.08393512  0.18657117
 -0.439738    0.1438945  -0.35585415 -0.38498977  0.24023232 -0.14865233
 -0.3160263  -0.1547432  -0.05379037 -0.25901046 -0.17024681  0.09790676
 -0.21325883  0.30136892 -0.1859782   0.03845519 -0.07417355  0.03141088
  0.00805101  0.22193706 -0.36127236  0.24490207 -0.49078584 -0.19302246
  0.01220651 -0.03166625 -0.1633452  -0.1858386   0.17548855 -0.02827562
 -0.17481846 -0.5658094   0.1527628   0.02478069 -0.02139819  0.8001631
  0.25315607 -1.5058264   0.4870289  -0.5679995   1.3743968  -0.01549738
 -0.28913975  0.16931519 -0.23324803 -0.09945416  0.701682   -0.06843438
  0.15463698  0.050901    0.66768706 -0.17215508  0.30236956 -0.0888195
  0.03730407 -0.3908952   0.19678712  0.2528274  -0.29929933  0.118816
 -0.54890203 -0.15735619  0.35853073  0.23528855 -0.1637674  -0.21155556
 -1.452997    0.09623231  0.16169281  0.04443495 -0.3250799  -0.29915822
 -0.11182325 -0.06793824 -0.00196675  0.06493276 -0.1967204   0.14805806
 -0.20559217 -0.5212959   0.5551878   0.31284225]"
423,There is a need for better measures to address the challenges faced by schools in implementing effective measures to prevent and address instances of bullying and harassment based on sexual orientation or gender identity.,education_ministry,"[ 4.14651644e-04  2.13853434e-01  1.03431419e-01  1.39791921e-01
 -2.53934830e-01  2.45250419e-01 -3.49072218e-01 -4.41775024e-02
  3.29248905e-02  2.82959163e-01 -2.75241494e-01 -2.40551084e-01
 -5.06880274e-03 -1.28681613e-02  2.16570735e-01 -8.03703144e-02
  1.54427558e-01  2.57316589e-01 -5.11023343e-01 -1.05551697e-01
 -2.51436494e-02 -4.12926614e-01  9.79051646e-03 -5.05971024e-03
 -1.09736644e-01 -3.94601449e-02 -9.18728113e-03 -5.14578283e-01
 -1.99782193e-01  7.06444681e-03  1.33524597e-01  4.60871130e-01
  1.66149408e-01  3.89504880e-02  2.60928988e-01 -7.99519047e-02
  4.82399009e-05 -1.13281265e-01 -9.86792147e-02  1.94441631e-01
 -4.94000256e-01 -1.92939401e-01  5.41945472e-02 -1.44347534e-01
 -3.52542698e-01 -2.63601951e-02  2.03501612e-01 -1.02956392e-01
 -3.44588906e-01 -6.38535857e-01  1.97439820e-01 -7.74667710e-02
 -2.03652292e-01  9.46731389e-01  1.18445694e-01 -1.64785194e+00
  2.86815912e-01 -4.22169596e-01  1.38347554e+00  7.77719468e-02
 -1.91472694e-01  1.34062499e-01 -2.15710685e-01 -2.70174235e-01
  7.83065379e-01 -8.59869868e-02  2.76357502e-01 -2.01663543e-02
  2.55555600e-01 -5.95697984e-02  1.69054475e-02 -2.15656906e-01
 -2.13000268e-01 -2.68194020e-01  2.38511726e-01  3.65140513e-02
 -2.11852595e-01 -3.80049869e-02 -6.09789670e-01 -1.32492632e-01
  1.91935912e-01 -1.77550092e-01 -1.95507661e-01 -1.04828581e-01
 -1.30562949e+00 -3.33734080e-02  1.82779804e-01  9.86234993e-02
 -7.69716278e-02 -2.88344055e-01 -2.07346171e-01  4.90383543e-02
 -1.49364294e-02  7.80705139e-02  4.48418632e-02  1.94688477e-02
 -9.51793492e-02 -3.11338603e-01  5.36342502e-01  1.62428394e-01]"
424,I am dissatisfied with the limited availability of educational programs that promote awareness about cultural diversity and respect for different backgrounds and traditions.,education_ministry,"[ 0.04969424  0.32851407 -0.04645085  0.22637954  0.20289387 -0.06732961
 -0.3658627  -0.05333224 -0.20872246  0.31574982 -0.548304   -0.29645002
  0.258832   -0.2747316   0.02610154 -0.12909268  0.3451617   0.12759139
 -0.48317388  0.24220198 -0.3907016  -0.20268716  0.08393992 -0.19026423
 -0.12093207 -0.06597046  0.14905076 -0.30587232 -0.22442433 -0.09194308
 -0.32299995  0.41545433 -0.1297947   0.23133516  0.11637746 -0.0291873
  0.07641493  0.20977531 -0.5774192  -0.09003446 -0.2506964  -0.30686086
 -0.1773877   0.06882246 -0.16552275 -0.3363462   0.04441361 -0.01349638
 -0.2719808  -0.6108541   0.14610443  0.03929681 -0.3001488   0.61448693
  0.2824929  -1.3400176   0.4083101  -0.39096737  1.4636232   0.11240831
 -0.04958499  0.38973618 -0.08763539 -0.24008368  0.73459375  0.05443547
  0.00684477 -0.33873388  0.6836577  -0.1176567   0.27481046 -0.09626
  0.21596877 -0.18433617  0.17099078  0.13059446 -0.19522722 -0.18955344
 -0.4871011  -0.10870655 -0.04172316 -0.01684407  0.153092    0.00350871
 -1.1083239   0.37307885 -0.36275607 -0.1159277  -0.24582204 -0.06429769
 -0.16899323 -0.06367623 -0.04071547 -0.11164438 -0.29383567 -0.08943153
 -0.36195454 -0.5912659   0.47534     0.51899153]"
425,"The absence of measures to address the issue of inadequate facilities and support for students with mental health challenges, hindering their access to quality education and overall well-being.",education_ministry,"[-3.31882387e-02  2.95854539e-01  7.54588321e-02  1.74091160e-01
 -7.13110790e-02 -1.90829366e-01 -3.05641681e-01  4.73224856e-02
  6.65918365e-03  1.79462641e-01 -1.39082730e-01 -1.95574984e-01
  1.62678808e-02 -1.69351712e-01 -2.70328205e-02 -2.18037054e-01
  2.28817984e-01  1.09685235e-01 -4.45280492e-01  7.99891651e-02
 -2.69697219e-01 -2.30977789e-01  2.89242506e-01 -5.69783971e-02
 -2.90116847e-01 -1.45197704e-01  2.28508245e-02 -4.97083426e-01
 -3.22787434e-01  6.71743974e-02 -2.92342994e-02  3.50219488e-01
 -5.99882938e-02  1.75610870e-01 -7.43008777e-02  1.65955469e-01
 -9.24702734e-02  3.24773550e-01 -4.30450082e-01  2.37834901e-01
 -3.16188812e-01 -2.19424635e-01  8.74479413e-02 -1.52897894e-01
  6.01508208e-02 -6.09581061e-02  2.42613152e-01 -1.12186417e-01
 -1.88173652e-01 -6.23242199e-01  2.64972538e-01 -9.98411104e-02
 -2.24100649e-01  8.52290630e-01  2.60107219e-01 -1.76565766e+00
  4.72591460e-01 -5.01535475e-01  1.54110301e+00  4.39337157e-02
 -2.57394373e-01  1.40647322e-03 -8.30510780e-02 -7.68635422e-02
  6.38964057e-01  9.18606371e-02  1.44434839e-01  1.36911795e-02
  5.33026457e-01 -1.27916217e-01  1.50533721e-01 -9.23238173e-02
 -1.12239458e-02 -1.87150836e-01  3.22651744e-01  2.89766788e-01
 -1.44866928e-01  1.66528240e-01 -5.67156792e-01 -3.29315841e-01
  4.28575218e-01 -5.65331569e-03 -1.86060935e-01 -6.54327571e-02
 -1.59941757e+00  4.79648262e-02  1.33532763e-01  8.84517580e-02
 -2.53932953e-01 -1.90211222e-01 -1.01448819e-02 -1.77478775e-01
 -4.46667075e-02  1.07074767e-01 -2.54817009e-01  2.31204644e-01
  7.84618855e-02 -3.53820205e-01  6.69350624e-01  1.62307888e-01]"
426,There is a need for better measures to address the challenges faced by schools in implementing effective measures to prevent and address instances of bullying and harassment based on physical appearance or disability.,education_ministry,"[-1.29560366e-01  2.25644112e-01  8.89088511e-02  9.90719572e-02
 -2.36277729e-01  1.70255780e-01 -3.27701867e-01 -3.17242113e-03
 -8.89401063e-02  1.89263344e-01 -2.04250380e-01 -3.30085993e-01
 -3.75471562e-02 -8.90904441e-02  1.80069208e-01 -2.81824321e-02
  1.65294260e-01  2.74372846e-01 -4.66377765e-01 -5.73422536e-02
 -6.85999990e-02 -3.17472398e-01 -6.94562696e-05 -2.89957486e-02
 -2.99388394e-02  2.01580077e-02 -1.07777670e-01 -5.05636632e-01
 -1.52238786e-01 -9.82447714e-03  1.37438744e-01  4.13961709e-01
  1.32334784e-01  7.18680918e-02  1.40782326e-01  4.56077866e-02
 -1.14592277e-01 -8.75923857e-02 -1.41708657e-01  1.66256309e-01
 -4.16779429e-01 -1.49717301e-01  1.26660049e-01 -1.99682683e-01
 -2.25835979e-01  6.43665865e-02  2.56359637e-01 -1.79078087e-01
 -2.97584474e-01 -6.60825074e-01  1.49071887e-01 -1.68679118e-01
 -4.82277162e-02  8.93710494e-01  1.78089097e-01 -1.71429098e+00
  2.93911815e-01 -4.45304513e-01  1.35977101e+00  1.04580998e-01
 -1.83793873e-01  1.62350520e-01 -2.86367267e-01 -1.89222664e-01
  7.08869338e-01 -1.03897572e-01  1.43036723e-01  4.11052480e-02
  1.94425881e-01 -1.48368955e-01  1.62052643e-02 -2.06917986e-01
 -1.85564473e-01 -2.02201009e-01  2.77884722e-01  7.46279508e-02
 -1.45827040e-01  1.27694635e-02 -5.35345197e-01 -8.07705671e-02
  3.82168829e-01 -2.13292003e-01 -2.71479338e-01 -1.86104596e-01
 -1.35353470e+00 -2.36742143e-02  2.12710306e-01  1.09290741e-01
 -1.69149086e-01 -2.09210560e-01 -1.13629967e-01 -3.51366699e-02
 -2.23799292e-02  1.47257075e-01 -2.68183574e-02  6.69693127e-02
  8.58840183e-04 -2.53718287e-01  6.45308971e-01  7.18210936e-02]"
